Datum,Förbrukning Mwh exkl. avk.last,Förbrukning Mwh >50 MW,Avkopplingsb. last,Timmätta förluster,ospec_prod,vattenkraft_prod,vindkraft_prod,karnkraft_prod,varmekraft_prod,solkraft_prod,Schablonleverans förbrukning,Schablonleverans förluster,total_produktion,total_forbrukning,Day-ahead Price [EUR/MWh]
25.11.2022 6:00,6183,446,21.58,291,0.41,1087,613,5772,900,0.154,2780,257.3,8372.564,9978.88,177.28
25.11.2022 7:00,6882,410,22.77,332,0.32,1335,602,5772,900,0.241,2995,277.8,8609.561,10919.57,225.06
25.11.2022 8:00,7096,393,23.76,348,0.14,1507,593,5771,902,0.588,3006,279.5,8773.728,11146.26,297.07
25.11.2022 9:00,7135,392,23.24,359,0.13,1555,554,5769,896,2.084,3021,281.3,8776.214,11211.54,307.65
25.11.2022 10:00,7139,381,23.04,371,0.09,1535,484,5769,904,5.82,3017,281,8697.91,11212.04,282.9
25.11.2022 11:00,7093,380,23.47,342,0.06,1505,457,5769,908,7.667,3011,280.7,8646.727,11130.17,280.45
25.11.2022 12:00,7010,384,22.35,339,0.08,1523,419,5768,908,7.154,3022,281.6,8625.234,11058.95,263.47
25.11.2022 13:00,6827,385,22.5,353,0.28,1526,440,5768,900,3.409,2998,279.3,8637.689,10864.8,256.03
25.11.2022 14:00,6742,389,22.09,376,0.2,1557,438,5768,909,0.955,3046,283.6,8673.155,10858.69,272.43
25.11.2022 15:00,6664,393,24.12,353,0.22,1600,454,5770,926,0.312,3221,299.8,8750.532,10954.92,290.17
25.11.2022 16:00,6545,399,22.62,356,0.23,1593,492,5768,911,0.299,3445,320.5,8764.529,11088.12,318.36
25.11.2022 17:00,6404,403,22.58,381,0.29,1609,484,5769,912,0.428,3596,335.1,8774.718,11141.68,327.36
25.11.2022 18:00,6148,404,21.69,378,0.3,1532,461,5768,944,0.249,3576,333,8705.549,10860.69,349.9
25.11.2022 19:00,5953,407,21.41,375,0.26,1440,455,5769,949,0.163,3453,321.1,8613.423,10530.51,337.95
25.11.2022 20:00,5775,408,22.72,374,0.18,1461,450,5766,956,0.138,3280,304.8,8633.318,10164.52,314.37
25.11.2022 21:00,5515,417,22.08,387,0.24,1275,434,5766,954,0.116,3104,288.3,8429.356,9733.38,274.15
25.11.2022 22:00,5297,423,22.5,401,0.26,1292,402,5765,945,0.125,2941,272.6,8404.385,9357.1,259.93
25.11.2022 23:00,5187,424,22.21,397,0.27,1205,360,5765,939,0.126,2766,256.2,8269.396,9052.41,249.91
26.11.2022 0:00,5043,433,22.61,375,0.21,1092,316,5765,911,0.122,2619,242.1,8084.332,8734.71,199.97
26.11.2022 1:00,4919,439,22.55,363,0.22,1064,325,5766,891,0.114,2514,232.2,8046.334,8489.75,207.67
26.11.2022 2:00,4867,437,22.28,355,0.25,1029,327,5765,890,0.116,2455,226.6,8011.366,8362.88,205.64
26.11.2022 3:00,4830,432,22.01,358,0.21,1030,346,5766,897,0.115,2429,224.1,8039.325,8295.11,194.36
26.11.2022 4:00,4834,429,21.73,348,0.53,973,380,5766,913,0.109,2421,223.4,8032.639,8277.13,195.2
26.11.2022 5:00,4906,445,22.09,359,0.49,961,374,5766,914,0.134,2437,224.8,8015.624,8393.89,193.24
26.11.2022 6:00,5029,445,22.72,383,0.21,980,366,5764,930,0.161,2510,231.6,8040.371,8621.32,202.95
26.11.2022 7:00,5290,434,21.9,389,0.25,1093,359,5765,936,0.186,2650,244.7,8153.436,9029.6,196.6
26.11.2022 8:00,5420,432,22.6,410,0.72,1181,332,5743,937,0.457,2823,261.2,8194.177,9368.8,189.96
26.11.2022 9:00,5598,426,22.56,414,0.33,1289,288,5447,934,1.815,3013,279.4,7960.145,9752.96,210
26.11.2022 10:00,5722,424,22.61,373,0.33,1373,253,5354,946,3.679,3119,289.8,7930.009,9950.41,273.18
26.11.2022 11:00,5708,421,22.26,360,0.33,1344,215,5355,917,5.646,3161,294.3,7836.976,9966.56,257.83
26.11.2022 12:00,5682,425,21.28,366,0.29,1293,191,5554,915,4.98,3180,296.4,7958.27,9970.68,253.32
26.11.2022 13:00,5646,425,21.96,381,0.3,1276,152,5615,915,3.507,3156,293.9,7961.807,9923.86,249.99
26.11.2022 14:00,5691,431,22.12,407,0.28,1304,135,5699,913,1.302,3157,294,8052.582,10002.12,237.41
26.11.2022 15:00,5790,439,22.67,390,0.24,1345,145,5745,916,0.288,3281,305.6,8151.528,10228.27,257.61
26.11.2022 16:00,5818,429,18.8,389,0.24,1359,158,5761,918,0.288,3447,321,8196.528,10422.8,264.02
26.11.2022 17:00,5823,428,20.56,363,0.22,1364,171,5764,919,0.434,3526,328.8,8218.654,10489.36,288.2
26.11.2022 18:00,5712,437,20.19,362,0.27,1356,191,5763,919,0.25,3486,325,8229.52,10342.19,315.92
26.11.2022 19:00,5605,440,19.18,375,0.29,1356,199,5765,918,0.147,3359,313,8238.437,10111.18,306.1
26.11.2022 20:00,5467,440,19.46,398,0.28,1346,197,5765,914,0.11,3181,296.2,8222.39,9801.66,270.08
26.11.2022 21:00,5262,429,20.48,392,0.32,1221,165,5765,905,0.109,3032,282,8056.429,9417.48,232.22
26.11.2022 22:00,5114,425,20.94,369,0.27,1089,165,5766,907,0.099,2876,267.2,7927.369,9072.14,208.25
26.11.2022 23:00,4970,428,20.02,364,0.4,1013,147,5765,903,0.101,2705,251.1,7828.501,8738.12,195.2
27.11.2022 0:00,4873,352,19.88,367,0.25,938,152,5765,889,0.14,2577,238.8,7744.39,8427.68,169.52
27.11.2022 1:00,4808,346,19.96,351,0.51,850,146,5766,900,0.086,2470,228.7,7662.596,8223.66,141.41
27.11.2022 2:00,4745,423,19.53,316,1.29,833,134,5766,909,0.091,2423,224.2,7643.381,8150.73,132.4
27.11.2022 3:00,4766,489,19.17,278,1.43,821,139,5767,930,0.098,2385,220.6,7658.528,8157.77,122.01
27.11.2022 4:00,4751,506,20.58,297,1.03,807,177,5766,930,0.097,2378,219.8,7681.127,8172.38,99.4
27.11.2022 5:00,4858,505,21.21,312,0.76,804,198,5767,916,0.116,2402,221.9,7685.876,8320.11,99.4
27.11.2022 6:00,5015,507,21.02,331,0.24,832,242,5763,906,0.151,2464,227.7,7743.391,8565.72,105.64
27.11.2022 7:00,5218,505,20.46,354,0.21,896,264,5763,906,0.184,2589,239.4,7829.394,8925.86,125
27.11.2022 8:00,5349,498,21.33,364,0.26,922,279,5763,848,0.413,2754,255,7812.673,9241.33,132.52
27.11.2022 9:00,5472,501,22.76,358,0.27,938,306,5763,845,1.538,2958,274.5,7853.808,9586.26,135.48
27.11.2022 10:00,5645,453,21.62,340,0.28,974,318,5764,844,2.999,3094,287.6,7903.279,9841.22,147.01
27.11.2022 11:00,5742,437,21.63,341,0.19,1015,318,5764,844,4.013,3178,295.8,7945.203,10015.43,149.82
27.11.2022 12:00,5764,501,22.94,331,0.17,1088,321,5764,842,3.854,3226,300.5,8019.024,10145.44,159.53
27.11.2022 13:00,5767,498,21.71,319,0.19,1158,328,5765,875,2.14,3228,300.5,8128.33,10134.21,155.79
27.11.2022 14:00,5835,425,24.5,327,0.13,1196,319,5765,895,0.711,3228,300.7,8175.841,10140.2,151.84
27.11.2022 15:00,5898,430,22.29,314,0.19,1202,337,5766,867,0.29,3338,311,8172.48,10313.29,157.13
27.11.2022 16:00,5927,434,20.81,346,0.14,1220,432,5765,856,0.248,3499,326.3,8273.388,10553.11,158
27.11.2022 17:00,5951,436,21.1,323,0.13,1226,476,5766,883,0.302,3599,336.2,8351.432,10666.3,165.72
27.11.2022 18:00,5845,436,21.32,283,0.14,1191,490,5765,901,0.212,3590,335.4,8347.352,10510.72,174.51
27.11.2022 19:00,5747,443,20.89,279,0.15,1128,483,5764,910,0.141,3494,326,8285.291,10309.89,174.81
27.11.2022 20:00,5661,435,20.84,265,0.17,1043,471,5764,911,0.117,3328,310.3,8189.287,10020.14,163.21
27.11.2022 21:00,5488,430,22.26,272,0.19,1003,495,5765,878,0.115,3117,290.1,8141.305,9619.36,152.41
27.11.2022 22:00,5324,427,21.9,268,0.25,969,568,5766,848,0.108,2877,267.3,8151.358,9185.2,127.11
27.11.2022 23:00,5265,423,22.21,230,0.27,794,605,5765,842,0.096,2629,244.1,8006.366,8813.31,98.35
28.11.2022 0:00,5103,426,22.18,216,0.24,722,571,5765,841,0.086,2469,228.9,7899.326,8465.08,83.78
28.11.2022 1:00,5010,426,21.37,218,0.26,716,633,5764,833,0.084,2380,220.4,7946.344,8275.77,126.12
28.11.2022 2:00,4967,428,20.52,221,0.24,719,692,5764,828,0.079,2346,217.2,8003.319,8199.72,126.41
28.11.2022 3:00,4937,430,20.88,216,0.16,727,785,5764,828,0.077,2338,216.3,8104.237,8158.18,122.46
28.11.2022 4:00,5074,429,21.07,217,0.13,730,879,5764,842,0.089,2361,218.4,8215.219,8320.47,115.45
28.11.2022 5:00,5320,427,21.7,220,0.11,788,934,5764,838,0.113,2467,228.2,8324.223,8683.9,116.35
28.11.2022 6:00,6084,431,24.22,253,0.08,918,976,5765,848,0.162,2692,249.2,8507.242,9733.42,120.08
28.11.2022 7:00,6802,425,23.25,291,0.06,1057,999,5763,841,0.204,2889,268.3,8660.264,10698.55,147.02
28.11.2022 8:00,7021,427,20.66,311,0.04,1182,999,5763,840,0.558,2877,267.7,8784.598,10924.36,182
28.11.2022 9:00,7045,423,20.61,313,0.08,1206,928,5761,838,3.091,2872,267.5,8736.171,10941.11,204.08
28.11.2022 10:00,7132,401,21.02,325,0.09,1296,848,5760,846,7.887,2875,267.8,8757.977,11021.82,206.79
28.11.2022 11:00,7132,395,21.23,334,0.1,1308,825,5763,842,11.139,2900,270.5,8749.239,11052.73,227.96
28.11.2022 12:00,7068,392,20.94,353,0.06,1410,767,5763,841,9.322,2924,273,8790.382,11030.94,233.19
28.11.2022 13:00,7080,387,20.8,357,0.07,1281,741,5761,842,4.929,2896,270,8629.999,11010.8,232.37
28.11.2022 14:00,7055,384,20.77,358,0.09,1330,823,5762,844,1.589,2931,273.5,8760.679,11022.27,232.34
28.11.2022 15:00,7109,384,21.16,364,0.07,1409,981,5760,858,0.36,3103,289.5,9008.43,11270.66,232.31
28.11.2022 16:00,6960,386,20.33,369,0.45,1408,1071,5761,862,0.316,3370,314.3,9102.766,11419.63,232.9
28.11.2022 17:00,6739,385,19.69,375,4.76,1344,1071,5760,862,0.362,3579,334.3,9042.122,11431.99,245.47
28.11.2022 18:00,6599,385,19.4,379,1.24,1241,1044,5760,871,0.253,3567,333.1,8917.493,11282.5,249.98
28.11.2022 19:00,6407,387,19.49,358,0.09,1293,955,5759,879,0.149,3478,324.4,8886.239,10973.89,241.15
28.11.2022 20:00,6149,408,19.37,337,0.12,1230,873,5761,879,0.132,3318,309.1,8743.252,10540.47,219.77
28.11.2022 21:00,6006,389,19.54,319,0.15,1141,755,5761,871,0.134,3119,290.1,8528.284,10142.64,202.3
28.11.2022 22:00,5728,388,19.49,301,0.21,1035,698,5760,859,0.125,2881,267.3,8352.335,9584.79,190.13
28.11.2022 23:00,5460,387,18.96,283,0.22,946,632,5761,859,0.119,2627,243.1,8198.339,9019.06,177.63
29.11.2022 0:00,5295,383,19.4,279,0.23,899,636,5761,846,0.122,2482,229.4,8142.352,8687.8,141.41
29.11.2022 1:00,5180,384,19.67,286,0.21,862,630,5761,851,0.1,2395,221.2,8104.31,8485.87,209.66
29.11.2022 2:00,5035,384,19.01,296,0.24,892,626,5762,883,0.106,2356,217.3,8163.346,8307.31,204.93
29.11.2022 3:00,5035,385,18.92,298,0.23,887,644,5766,896,0.105,2346,216.5,8193.335,8299.42,209.93
29.11.2022 4:00,5091,386,19.37,308,0.24,875,627,5765,886,0.099,2367,218.4,8153.339,8389.77,209.77
29.11.2022 5:00,5407,387,19.35,331,0.14,894,568,5764,891,0.135,2472,228.1,8117.275,8844.45,209.92
29.11.2022 6:00,6120,389,19.96,404,0.14,1054,502,5764,905,0.18,2698,249.4,8225.32,9880.36,222.02
29.11.2022 7:00,6811,390,20.39,440,0.08,1522,464,5763,920,0.204,2895,268.5,8669.284,10824.89,259.67
